,Result,match_number,team_code,opponent_code,gender,season,team_score,team_wickets,winner_code,toss_winner_code,home_advantage,venue_city_code,choose_to_bat,avg_score,avg_win_rate,avg_wickets_out,last_match_result
Result,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
match_number,0.0,129.72549019607843,1.6666666666666667,-0.8039215686274512,0.45098039215686275,-1.4313725490196079,4.58823529411765,-0.39215686274509787,1.6666666666666667,0.39215686274509803,0.6078431372549019,-0.8039215686274512,-0.6666666666666666,-13.57693863870335,0.35889535301300013,-0.8261649570473105,0.5490196078431371
team_code,0.0,1.6666666666666667,4.965309200603317,-1.1538461538461537,-0.31372549019607837,-0.19457013574660637,-13.90648567119156,-0.6048265460030169,4.965309200603317,0.11463046757164379,0.1312217194570136,-1.1538461538461537,-0.030165912518853706,-7.174045076760008,0.15568013769371236,-0.6657848017576523,0.04977375565610863
opponent_code,0.0,-0.8039215686274512,-1.1538461538461537,5.838612368024135,0.15686274509803924,0.2428355957767722,8.830316742081452,0.29939668174962286,-1.1538461538461537,4.671191553544491,0.31297134238310703,5.838612368024135,-0.31749622926093507,4.3780802593585335,0.1404446358066267,-0.5226624870855641,-0.0452488687782805
gender,0.0,0.45098039215686275,-0.31372549019607837,0.15686274509803924,0.2549019607843137,0.0196078431372549,6.500000000000004,0.009803921568627468,-0.31372549019607837,0.019607843137254898,-0.00980392156862745,0.15686274509803924,-0.009803921568627446,4.891408020084491,-0.019831911008381595,0.16023184332007862,2.1769078914218755e-18
season,0.0,-1.4313725490196079,-0.19457013574660637,0.2428355957767722,0.0196078431372549,0.2488687782805427,2.3612368024132753,-0.002262443438914019,-0.19457013574660637,0.1885369532428357,0.03393665158371044,0.2428355957767722,-0.026395173453996976,0.306716312428982,-0.02319708948668225,0.0534068097982125,-0.08144796380090497
team_score,0.0,4.58823529411765,-13.90648567119156,8.830316742081452,6.500000000000004,2.3612368024132753,545.0388386123681,-14.66478129713424,-13.90648567119156,9.081447963800905,0.13838612368024178,8.830316742081452,-0.6217948717948718,120.42918782344685,-0.5623241200729887,3.915184816231194,-0.14781297134238325
team_wickets,0.0,-0.39215686274509787,-0.6048265460030169,0.29939668174962286,0.009803921568627468,-0.002262443438914019,-14.66478129713424,2.676847662141781,-0.6048265460030169,-0.34841628959276033,-0.1036953242835596,0.29939668174962286,0.010935143288084466,3.059734892851408,-0.021733735930568505,0.1570609621231793,-0.025641025641025602
winner_code,0.0,1.6666666666666667,4.965309200603317,-1.1538461538461537,-0.31372549019607837,-0.19457013574660637,-13.90648567119156,-0.6048265460030169,4.965309200603317,0.11463046757164379,0.1312217194570136,-1.1538461538461537,-0.030165912518853706,-7.174045076760008,0.15568013769371236,-0.6657848017576523,0.04977375565610863
toss_winner_code,0.0,0.39215686274509803,0.11463046757164379,4.671191553544491,0.019607843137254898,0.1885369532428357,9.081447963800905,-0.34841628959276033,0.11463046757164379,5.819004524886878,0.28506787330316746,4.671191553544491,-0.16289592760180993,1.021683022022385,0.05883827082922107,-0.267961567509079,-0.07239819004524883
home_advantage,0.0,0.6078431372549019,0.1312217194570136,0.31297134238310703,-0.00980392156862745,0.03393665158371044,0.13838612368024178,-0.1036953242835596,0.1312217194570136,0.28506787330316746,0.25150829562594273,0.31297134238310703,-0.056184012066365016,0.09085859778733023,0.017978663284093144,-0.10151286935789193,-0.0663650075414781
venue_city_code,0.0,-0.8039215686274512,-1.1538461538461537,5.838612368024135,0.15686274509803924,0.2428355957767722,8.830316742081452,0.29939668174962286,-1.1538461538461537,4.671191553544491,0.31297134238310703,5.838612368024135,-0.31749622926093507,4.3780802593585335,0.1404446358066267,-0.5226624870855641,-0.0452488687782805
choose_to_bat,0.0,-0.6666666666666666,-0.030165912518853706,-0.31749622926093507,-0.009803921568627446,-0.026395173453996976,-0.6217948717948718,0.010935143288084466,-0.030165912518853706,-0.16289592760180993,-0.056184012066365016,-0.31749622926093507,0.17006033182503774,-0.648141069379757,-0.04203124050409119,0.13402255215038014,0.021116138763197602
avg_score,0.0,-13.57693863870335,-7.174045076760008,4.3780802593585335,4.891408020084491,0.306716312428982,120.42918782344685,3.059734892851408,-7.174045076760008,1.021683022022385,0.09085859778733023,4.3780802593585335,-0.648141069379757,156.78257835169404,0.38439561274973616,1.4734749855468514,0.9304639344232102
avg_win_rate,0.0,0.35889535301300013,0.15568013769371236,0.1404446358066267,-0.019831911008381595,-0.02319708948668225,-0.5623241200729887,-0.021733735930568505,0.15568013769371236,0.05883827082922107,0.017978663284093144,0.1404446358066267,-0.04203124050409119,0.38439561274973616,0.06991576240222361,-0.19801919957654635,0.05974808248563909
avg_wickets_out,0.0,-0.8261649570473105,-0.6657848017576523,-0.5226624870855641,0.16023184332007862,0.0534068097982125,3.915184816231194,0.1570609621231793,-0.6657848017576523,-0.267961567509079,-0.10151286935789193,-0.5226624870855641,0.13402255215038014,1.4734749855468514,-0.19801919957654635,0.8725299430712333,-0.11417169222599087
last_match_result,0.0,0.5490196078431371,0.04977375565610863,-0.0452488687782805,2.1769078914218755e-18,-0.08144796380090497,-0.14781297134238325,-0.025641025641025602,0.04977375565610863,-0.07239819004524883,-0.0663650075414781,-0.0452488687782805,0.021116138763197602,0.9304639344232102,0.05974808248563909,-0.11417169222599087,0.25339366515837103
