"Result","match_number","team_code","opponent_code","gender","season","team_score","team_wickets","winner_code","toss_winner_code","home_advantage","venue_city_code","choose_to_bat","avg_score","avg_win_rate","avg_wickets_out","last_match_result"
1,-0.0645386911246638,-0.0881634299818462,0.0219426408569615,-0.0554035564867054,0.100365631932749,0.411275398326902,-0.364425348483481,-0.0753127226783996,0.0826606896712019,0.094945113043089,-0.123338611481945,-0.135265460007319,0.00200702924298184,0.0527095097511537,-0.251034296455114,0.0304138278584088
-0.0645386911246638,1,0.065417911765794,-0.0555838608385296,0.0747453186919757,-0.187964301164866,-0.106359741085235,0.1287197322947,-0.00506843849112986,-0.0639185690035548,0.0465499226650161,0.0364592809397049,0.0492394494991966,-0.06891522638212,0.0713410394803817,-0.0777826654407057,0.113836566896997
-0.0881634299818462,0.065417911765794,1,-0.183902064331956,-0.125749216357638,-0.114909920925406,-0.212039507883012,0.0327873171204721,0.350840900032579,0.111062664614468,0.107159471188203,0.2512178643438,-0.0961353926167528,-0.0723745361890647,0.140913996459224,-0.2825497942611,0.0245779553090451
0.0219426408569615,-0.0555838608385296,-0.183902064331956,1,0.128169550361912,0.117121627662832,0.0611425017934016,0.0478192301262227,0.388516240777037,0.737376068696033,0.0639348308053745,0.57210411076774,-0.175808611597028,0.115776492465616,-0.0466030306990634,0.0110258522784876,-0.070272976597699
-0.0554035564867054,0.0747453186919757,-0.125749216357638,0.128169550361912,1,0.075826540337863,0.451301212765207,-0.0323936702791449,-0.0562594122745882,0.0320868587449197,-0.0667454069937939,-0.00455559848548787,0.0398938705893588,0.747442708686765,-0.0159413671853577,0.18565922189533,0.00606612322702894
0.100365631932749,-0.187964301164866,-0.114909920925406,0.117121627662832,0.075826540337863,1,0.157373740214831,-0.030553623022014,-0.0691142775455201,0.141718382997678,0.0542782456065774,-0.022757275740636,-0.0270220928367482,0.0528538477264841,-0.146456850750238,-0.0221624076493156,-0.15
0.411275398326902,-0.106359741085235,-0.212039507883012,0.0611425017934016,0.451301212765207,0.157373740214831,1,-0.564558065273871,-0.161040542124415,0.0664700235044922,0.0427372358904424,-0.13092665744008,-0.0511005806290901,0.27861141753957,-0.0457415177998915,-0.0363569128255636,-0.0678698366719439
-0.364425348483481,0.1287197322947,0.0327873171204721,0.0478192301262227,-0.0323936702791449,-0.030553623022014,-0.564558065273871,1,-0.0076901965532718,-0.091845614609369,-0.0656339151751652,0.054011555226282,0.0514638235561919,0.140343567467803,-0.0828117852983435,0.108567343948266,0.07355501838633
-0.0753127226783996,-0.00506843849112986,0.350840900032579,0.388516240777037,-0.0562594122745882,-0.0691142775455201,-0.161040542124415,-0.0076901965532718,1,0.352554970101566,-0.0198507117864125,0.437477735976491,-0.0368686702666213,-0.0650402797495036,-0.0409657429152931,0.00531335801158446,-0.036672881962929
0.0826606896712019,-0.0639185690035548,0.111062664614468,0.737376068696033,0.0320868587449197,0.141718382997678,0.0664700235044922,-0.091845614609369,0.352554970101566,1,0.110707414494181,0.47660664769656,-0.144604271451577,0.0630025834090464,-0.049724194343105,-0.0271154054567292,-0.0905694493640336
0.094945113043089,0.0465499226650161,0.107159471188203,0.0639348308053745,-0.0667454069937939,0.0542782456065774,0.0427372358904424,-0.0656339151751652,-0.0198507117864125,0.110707414494181,1,0.0621141715284816,-0.179776959623088,0.0137713759869995,-0.0568227123412272,-0.0955494081384185,-0.231070245582287
-0.123338611481945,0.0364592809397049,0.2512178643438,0.57210411076774,-0.00455559848548787,-0.022757275740636,-0.13092665744008,0.054011555226282,0.437477735976491,0.47660664769656,0.0621141715284816,1,-0.103157731281747,0.0630190760657402,-0.00538052297178162,-0.0239250348038847,-0.0910291029625442
-0.135265460007319,0.0492394494991966,-0.0961353926167528,-0.175808611597028,0.0398938705893588,-0.0270220928367482,-0.0511005806290901,0.0514638235561919,-0.0368686702666213,-0.144604271451577,-0.179776959623088,-0.103157731281747,1,0.0439938357492912,-0.174108564538293,0.237731130991022,0.128354940974554
0.00200702924298184,-0.06891522638212,-0.0723745361890647,0.115776492465616,0.747442708686765,0.0528538477264841,0.27861141753957,0.140343567467803,-0.0650402797495036,0.0630025834090464,0.0137713759869995,0.0630190760657402,0.0439938357492912,1,0.164841266714608,-0.0184816405902429,0.0896548317456583
0.0527095097511537,0.0713410394803817,0.140913996459224,-0.0466030306990634,-0.0159413671853577,-0.146456850750238,-0.0457415177998915,-0.0828117852983435,-0.0409657429152931,-0.049724194343105,-0.0568227123412272,-0.00538052297178162,-0.174108564538293,0.164841266714608,1,-0.646368137683089,0.459970637648878
-0.251034296455114,-0.0777826654407057,-0.2825497942611,0.0110258522784876,0.18565922189533,-0.0221624076493156,-0.0363569128255636,0.108567343948266,0.00531335801158446,-0.0271154054567292,-0.0955494081384185,-0.0239250348038847,0.237731130991022,-0.0184816405902429,-0.646368137683089,1,-0.250328951739848
0.0304138278584088,0.113836566896997,0.0245779553090451,-0.070272976597699,0.00606612322702894,-0.15,-0.0678698366719439,0.07355501838633,-0.036672881962929,-0.0905694493640336,-0.231070245582287,-0.0910291029625442,0.128354940974554,0.0896548317456583,0.459970637648878,-0.250328951739848,1
